reviewTitle,reviewBody,title_sentiment,body_sentiment,title_aspects,title_sentiments,body_aspects,body_sentiments
It's Wonderful!,My dad with Alzheimer's had been struggling to remember what day of the week it was. As soon as I installed this clock for him I noticed a  HUGE difference in his attitude and memory. It almost feels like he's improved! He now knows what day it is and is now more confident in himself. This purchase was worth every penny!!! Thank you!!,positive,positive,['wonderful'],{'wonderful': 'positive'},"['huge', 'confident', 'memory', 'week', 'purchase', 'difference', 'clock', 'day', 'improved', 'thank', 'worth', 'attitude', 'feels', 'alzheimer', 'penny', 'dad']","{'huge': 'positive', 'confident': 'positive', 'memory': 'positive', 'week': 'positive', 'purchase': 'positive', 'difference': 'positive', 'clock': 'positive', 'day': 'positive', 'improved': 'positive', 'thank': 'positive', 'worth': 'positive', 'attitude': 'positive', 'feels': 'positive', 'alzheimer': 'positive', 'penny': 'positive', 'dad': 'positive'}"
Shed terrible,Received and washed shed terrible. Will need numerous washes before you can use. If you can use at all.,negative,negative,"['shed', 'terrible']","{'shed': 'negative', 'terrible': 'negative'}","['washes', 'numerous', 'terrible']","{'washes': 'negative', 'numerous': 'negative', 'terrible': 'negative'}"
Damaged and in the wrong box,"It’s pretty. However, the kettle, which the seller claims is new, was inside a hastily taped together box from a different kettle (see picture) and the kettle lid was bent and didn’t close all the way. I returned it.",negative,positive,"['wrong', 'box']","{'wrong': 'negative', 'box': 'negative'}","['bent', '’', 'claims', 'picture', 'box', 'different', 'didn', 'kettle', 'way', 't', 'new', 's', 'seller', 'lid']","{'bent': 'positive', '’': 'positive', 'claims': 'positive', 'picture': 'positive', 'box': 'positive', 'different': 'positive', 'didn': 'positive', 'kettle': 'positive', 'way': 'positive', 't': 'positive', 'new': 'positive', 's': 'positive', 'seller': 'positive', 'lid': 'positive'}"
Expensive as hell but a must have,Expensive as hell but a must have,negative,negative,"['hell', 'expensive']","{'hell': 'negative', 'expensive': 'negative'}","['hell', 'expensive']","{'hell': 'negative', 'expensive': 'negative'}"
Great value and fit,"I was impressed.  Well packaged, easy to fit and meets its intended purpose.  Its moisture wicking is awesome.  They decently stand the test of the washing machine.  Great product for golf, mountain biking, hiking or jogging.  Recommend 100%",positive,positive,"['value', 'fit', 'great']","{'value': 'positive', 'fit': 'positive', 'great': 'positive'}","['wicking', 'washing', 'great', 'golf', 'machine', 'product', 'easy', '%', 'biking', 'moisture', 'purpose', 'mountain', 'test', 'well']","{'wicking': 'positive', 'washing': 'positive', 'great': 'positive', 'golf': 'positive', 'machine': 'positive', 'product': 'positive', 'easy': 'positive', '%': 'positive', 'biking': 'positive', 'moisture': 'positive', 'purpose': 'positive', 'mountain': 'positive', 'test': 'positive', 'well': 'positive'}"
Fun item,Really enjoying our Eufy  Need to pick up little rugs and get a couple of cords out of the way.,positive,positive,"['fun', 'item']","{'fun': 'positive', 'item': 'positive'}","['eufy', 'little', 'rugs', 'cords', 'way', 'couple', 'need']","{'eufy': 'positive', 'little': 'positive', 'rugs': 'positive', 'cords': 'positive', 'way': 'positive', 'couple': 'positive', 'need': 'positive'}"
Keep it on,Awesome,neutral,positive,[],{},['awesome'],{'awesome': 'positive'}
"Mmmmmmm. Creamy, sweet, wonderful!","Rich, creamy & sweet. I got addicted to Carnation malted milk powder while I was on house arrest during Covid. My favourite way to eat it is sprinkled over vanilla ice cream with peanut butter, squished together with my spoon. Almost any milkshake is better with malt, especially carmel or butterscotch. Try it for yourself and you'll understand why everyone over a certain age used to talk about going to the drive in and  drinking malts. SMART GENERATION!!!",positive,positive,"['creamy', 'mmmmmmm', 'wonderful', 'sweet']","{'creamy': 'positive', 'mmmmmmm': 'positive', 'wonderful': 'positive', 'sweet': 'positive'}","['cream', 'peanut', 'ice', 'butterscotch', 'age', 'covid', 'generation', 'carnation', 'milkshake', 'way', 'sweet', 'smart', 'arrest', 'powder', 'rich', 'malts', 'drive', 'butter', 'milk', 'spoon', 'everyone', 'carmel', 'vanilla', 'drinking', 'malt', 'favourite', 'house', 'certain', 'creamy', 'almost']","{'cream': 'positive', 'peanut': 'positive', 'ice': 'positive', 'butterscotch': 'positive', 'age': 'positive', 'covid': 'positive', 'generation': 'positive', 'carnation': 'positive', 'milkshake': 'positive', 'way': 'positive', 'sweet': 'positive', 'smart': 'positive', 'arrest': 'positive', 'powder': 'positive', 'rich': 'positive', 'malts': 'positive', 'drive': 'positive', 'butter': 'positive', 'milk': 'positive', 'spoon': 'positive', 'everyone': 'positive', 'carmel': 'positive', 'vanilla': 'positive', 'drinking': 'positive', 'malt': 'positive', 'favourite': 'positive', 'house': 'positive', 'certain': 'positive', 'creamy': 'positive', 'almost': 'positive'}"
It works!,"Love the method and ease of use. Plus, keeps the wine fresh for extended days on end. Works great!",neutral,positive,[],{},"['extended', 'ease', 'fresh', 'wine', 'end', 'use', 'method', 'days', 'great']","{'extended': 'positive', 'ease': 'positive', 'fresh': 'positive', 'wine': 'positive', 'end': 'positive', 'use': 'positive', 'method': 'positive', 'days': 'positive', 'great': 'positive'}"
My Go To Holster,"Great holster for my glock 26 gen 4. The edges are super smooth and the gun clicks in tight. The carbon fiber texture slides nicely into your waistband, if I'm running out to the store or doing my everyday activities I always use this holster.",neutral,positive,"['holster', 'go']","{'holster': 'neutral', 'go': 'neutral'}","['glock', 'smooth', 'carbon', 'super', 'great', 'holster', 'everyday', 'tight', 'edges', 'clicks', 'texture', 'gun', 'waistband', 'fiber', 'store', 'activities', 'gen']","{'glock': 'positive', 'smooth': 'positive', 'carbon': 'positive', 'super': 'positive', 'great': 'positive', 'holster': 'positive', 'everyday': 'positive', 'tight': 'positive', 'edges': 'positive', 'clicks': 'positive', 'texture': 'positive', 'gun': 'positive', 'waistband': 'positive', 'fiber': 'positive', 'store': 'positive', 'activities': 'positive', 'gen': 'positive'}"
a bit snug,just a little snug on me DD breasts and a bit of a tummy but overall i like the shirt,neutral,positive,"['snug', 'bit']","{'snug': 'neutral', 'bit': 'neutral'}","['i', 'bit', 'little', 'breasts', 'dd', 'tummy', 'shirt', 'snug', 'overall']","{'i': 'positive', 'bit': 'positive', 'little': 'positive', 'breasts': 'positive', 'dd': 'positive', 'tummy': 'positive', 'shirt': 'positive', 'snug': 'positive', 'overall': 'positive'}"
ok,ok does the job,positive,positive,['ok'],{'ok': 'positive'},"['ok', 'job']","{'ok': 'positive', 'job': 'positive'}"
LO QUE BUSCABA,Wow buen producto,neutral,positive,"['que', 'lo', 'buscaba']","{'que': 'neutral', 'lo': 'neutral', 'buscaba': 'neutral'}","['buen', 'producto', 'wow']","{'buen': 'positive', 'producto': 'positive', 'wow': 'positive'}"
Not Very Strongly Scented.,I really wanted to like this but it was gone very quickly and didn’t have a very strong scent unfortunately. Sorry!,neutral,positive,[],{},"['sorry', '’', 'strong', 'scent', 't']","{'sorry': 'positive', '’': 'positive', 'strong': 'positive', 'scent': 'positive', 't': 'positive'}"
Thank you  to all fighters,My son-in-law is a volunteer fire fighter and my prayers always goes out him and the team when they go out on a call a small token of my thanks,positive,positive,"['thank', 'fighters']","{'thank': 'positive', 'fighters': 'positive'}","['volunteer', 'fire', 'small', 'prayers', 'son-in-law', 'fighter', 'team', 'call', 'token', 'thanks']","{'volunteer': 'positive', 'fire': 'negative', 'small': 'positive', 'prayers': 'positive', 'son-in-law': 'positive', 'fighter': 'positive', 'team': 'positive', 'call': 'positive', 'token': 'positive', 'thanks': 'positive'}"
timely,good,neutral,positive,[],{},['good'],{'good': 'positive'}
Smart easy and works great!,The ram traveled from Las Wegas to Norway in a weekend:-) As advertised they are splendid for my gaming and office use.,positive,positive,"['easy', 'great', 'smart']","{'easy': 'positive', 'great': 'positive', 'smart': 'positive'}","['splendid', 'gaming', 'ram', 'las', 'weekend', 'office', 'use', 'norway', 'wegas']","{'splendid': 'positive', 'gaming': 'positive', 'ram': 'positive', 'las': 'positive', 'weekend': 'positive', 'office': 'positive', 'use': 'positive', 'norway': 'positive', 'wegas': 'positive'}"
Works well definitely worth it,Very relaxing love it,positive,neutral,['works'],{'works': 'positive'},[],{}
Adjustable to Smaller but,There is only one size to buy here and then it adjusts down. I never considered having a large head but I guess I have a large head. I have to cram this on. Be aware that this is not a one size fits all hat.,neutral,neutral,"['smaller', 'adjustable']","{'smaller': 'neutral', 'adjustable': 'neutral'}","['size', 'be', 'aware', 'large', 'hat', 'head']","{'size': 'neutral', 'be': 'neutral', 'aware': 'neutral', 'large': 'neutral', 'hat': 'neutral', 'head': 'neutral'}"
Simplicity,My family used to purchase C batteries fkr our kids toys. The down side to that was that they were expensive. Ever since we found this brand we have not gone through as many. Having rechargeable batteries has simplified things and it has also saved us money.,neutral,positive,['simplicity'],{'simplicity': 'neutral'},"['family', 'things', 'c', 'many', 'kids', 'brand', 'money', 'rechargeable', 'batteries', 'expensive', 'down', 'side']","{'family': 'positive', 'things': 'positive', 'c': 'positive', 'many': 'positive', 'kids': 'positive', 'brand': 'positive', 'money': 'positive', 'rechargeable': 'positive', 'batteries': 'positive', 'expensive': 'positive', 'down': 'positive', 'side': 'positive'}"
I love this!!! So happy I bought it!!,Love it!!,positive,neutral,['happy'],{'happy': 'positive'},[],{}
Love This Nightlight,"I love this nightlight! It looks really nice (I got the nickel finish), it comes right on when you turn the lights out. Has many colors and is bright enough to light the bathroom at night.",positive,positive,['nightlight'],{'nightlight': 'positive'},"['nickel', 'night', 'bright', 'lights', 'finish', 'has', 'nice', 'colors', 'nightlight', 'many', 'bathroom']","{'nickel': 'positive', 'night': 'positive', 'bright': 'positive', 'lights': 'positive', 'finish': 'positive', 'has': 'positive', 'nice': 'positive', 'colors': 'positive', 'nightlight': 'positive', 'many': 'positive', 'bathroom': 'positive'}"
Really love this brush!,I already knew this would be a good brush prior to buying but I am happy with the purchase.  I may go back and get a wider one though.  I have fine hair and it works grea0t but the wider paddle may have been more appropriate for my hair type. Other than that it's very sturdy and definitely built to last.,positive,positive,['brush'],{'brush': 'positive'},"['wider', 'though', 'fine', 'type', 'purchase', 'good', 'happy', 'grea0t', 'hair', 'paddle', 'last', 'sturdy', 'other', 'brush', 'appropriate']","{'wider': 'positive', 'though': 'positive', 'fine': 'positive', 'type': 'positive', 'purchase': 'positive', 'good': 'positive', 'happy': 'positive', 'grea0t': 'positive', 'hair': 'positive', 'paddle': 'positive', 'last': 'positive', 'sturdy': 'positive', 'other': 'positive', 'brush': 'positive', 'appropriate': 'positive'}"
Love it,"Okayyy this is my holy grail. Clean, fresh and not leave dry skin. Will buy again",neutral,positive,[],{},"['fresh', 'holy', 'grail', 'clean', 'dry', 'will', 'skin']","{'fresh': 'positive', 'holy': 'positive', 'grail': 'positive', 'clean': 'positive', 'dry': 'positive', 'will': 'positive', 'skin': 'positive'}"
Great stuff,This has helped with pain in my shoulder and back.,positive,negative,"['stuff', 'great']","{'stuff': 'positive', 'great': 'positive'}","['pain', 'shoulder']","{'pain': 'negative', 'shoulder': 'negative'}"
Worth spending money,Nice stuff.,positive,positive,"['spending', 'worth', 'money']","{'spending': 'positive', 'worth': 'positive', 'money': 'positive'}","['stuff', 'nice']","{'stuff': 'positive', 'nice': 'positive'}"
Awesome,Great item looks great and it’s easy to install,positive,positive,['awesome'],{'awesome': 'positive'},"['s', 'easy', 'item', 'great']","{'s': 'positive', 'easy': 'positive', 'item': 'positive', 'great': 'positive'}"
A decent purchase in 2021,The phone itself is pretty fast still in 2021. Not much random weird apps included with the phone except for apps PC utility and Phone check. The phone itself has only glitch out on me once so far. The fingerprint reader works 4/5 times and the battery life is enough for one day.,neutral,positive,"['purchase', 'decent']","{'purchase': 'neutral', 'decent': 'neutral'}","['fast', 'utility', 'apps', 'phone', 'pc', 'times', 'reader', 'battery', 'life', 'day', 'random', 'much', 'check', 'enough', 'weird', 'fingerprint']","{'fast': 'positive', 'utility': 'positive', 'apps': 'positive', 'phone': 'positive', 'pc': 'positive', 'times': 'positive', 'reader': 'positive', 'battery': 'positive', 'life': 'positive', 'day': 'positive', 'random': 'positive', 'much': 'positive', 'check': 'positive', 'enough': 'positive', 'weird': 'positive', 'fingerprint': 'positive'}"
